cd_bairro,ds_bairro,cd_municipio,sg_estado
68744254.0,SAO JOSE,91030.0,PA
93420032.0,SANTO AFONSO,51182.0,RS
94195360.0,MATO ALTO,51130.0,RS
94480690.0,SANTA ISABEL,51317.0,RS
95708138.0,ZATT,51036.0,RS
95708500.0,SAO ROQUE,51036.0,RS
35700750.0,HENRIQUE NERY,31745.0,MG
97060660.0,N SRA DE LOURDES,51275.0,RS
97040326.0,DIVINA PROVIDENCIA,51275.0,RS
35040190.0,SANTA RITA,32503.0,MG
47862174.0,JARDIM DAS ACACIAS,71945.0,BA
85805580.0,PIONEIRO CATARINENSE,41135.0,PR
87506050.0,JD PETROPOLIS,41711.0,PR
76965580.0,TEIXEIRAO,69003.0,RO
84261090.0,CENTRO,41685.0,PR
84600066.0,NAVEGANTES,41712.0,PR
26310330.0,PONTE PRETA,21236.0,RJ
27265070.0,CONFORTO,21331.0,RJ
27277140.0,RETIRO,21331.0,RJ
57316090.0,JARDIM TROPICAL,82003.0,AL
96400550.0,CENTRO,51030.0,RS
26178270.0,SAO VICENTE,21037.0,RJ
26178460.0,SAO VICENTE,21037.0,RJ
26112080.0,CENTRO,21037.0,RJ
87112223.0,JARDIM MONTE LIBANO,41628.0,PR
83206065.0,CAMPO GRANDE,41464.0,PR
26385010.0,FANCHEM,21236.0,RJ
47800404.0,SAO MIGUEL,71067.0,BA
73801360.0,CENTRO,62333.0,GO
76913758.0,RIACHUELO,69011.0,RO
83321280.0,VARGEM GRANDE,41486.0,PR
83707742.0,CHAPADA,41049.0,PR
85027250.0,VL BELA,41265.0,PR
88310170.0,CORDEIROS,47089.0,SC
88503190.0,SANTA RITA,47101.0,SC
88525300.0,SAO MIGUEL,47101.0,SC
88805130.0,PINHEIRINHO,47051.0,SC
95720000.0,SAO FRANCISCO,51123.0,RS
97502326.0,SANTANA,51309.0,RS
99040120.0,VL VERA CRUZ,51196.0,RS
94838630.0,VILA PIRATINI,51009.0,RS
94856410.0,JARDIM ALGARVE,51009.0,RS
28940261.0,BOQUEIRAO,21264.0,RJ
75393456.0,SETOR LAGUNA PARQUE,62191.0,GO
26540006.0,CABUIS,21187.0,RJ
99050100.0,PETROPOLIS,51196.0,RS
29047519.0,ITARARE,27000.0,ES
35700203.0,SAO GERALDO,31745.0,MG
45005138.0,ALTO MARON,71673.0,BA
26130560.0,CENTRO,21037.0,RJ
47850045.0,CENTRO,71945.0,BA
84266480.0,SOCOMIM,41685.0,PR
29830000.0,JOAO DAVI,27139.0,ES
35701131.0,PROGRESSO,31745.0,MG
72801020.0,SETOR AEROPORTO,62337.0,GO
35500533.0,NACOES,31248.0,MG
27350130.0,BOA VISTA,21034.0,RJ
26140290.0,HELIOPOLIS,21037.0,RJ
68744520.0,SALGADINHO,91030.0,PA
29307400.0,N S PENHA,27038.0,ES
23812150.0,VL IBIRAPITANGA,21139.0,RJ
29045062.0,ANDORINHAS,27000.0,ES
38600134.0,CENTRO,32556.0,MG
45990450.0,VILA CARAIPE,71641.0,BA
94470630.0,VIAMOPOLIS,51317.0,RS
58085000.0,CRUZ DAS ARMAS,83000.0,PB
78068360.0,VL BOA ESPERANCA,67000.0,MT
78070400.0,JD CALIFORNIA,67000.0,MT
35500013.0,CENTRO,31248.0,MG
76907644.0,CASA PRETA,69011.0,RO
83506200.0,BONFIM,41015.0,PR
93218370.0,SAO JOSE,51261.0,RS
33125450.0,SAO BENEDITO,31772.0,MG
33900720.0,CENTRO,31615.0,MG
36507032.0,PELUSO,31821.0,MG
78138448.0,JARDIM MARAJOARA,67085.0,MT
83310488.0,GUARITUBA,41495.0,PR
88523105.0,CORAL,47101.0,SC
93222220.0,VARGAS,51261.0,RS
94110291.0,PARQUE IPIRANGA,51130.0,RS
79823115.0,VILA AURORA,66058.0,MS
29309276.0,ABELARDO F MACHADO,27038.0,ES
37007070.0,TREVISO,31831.0,MG
94910090.0,VILA CACHOEIRINHA,51046.0,RS
93420530.0,SANTO AFONSO,51182.0,RS
99020370.0,LOT VICTOR ISSLER,51196.0,RS
29052042.0,ILHA STA MARIA,27000.0,ES
33120452.0,SAO BENEDITO,31772.0,MG
78300150.0,JARDIM EUROPA,67198.0,MT
78601468.0,JD AMAZONIA,67018.0,MT
85857230.0,CAMPOS DO IGUACU,41233.0,PR
37010100.0,JD ORLANDIA,31831.0,MG
88512113.0,STO ANTONIO,47101.0,SC
26510790.0,CENTRO,21187.0,RJ
97032350.0,TANCREDO NEVES,51275.0,RS
83503080.0,VL ALTO PINHEIROS,41015.0,PR
83703060.0,PORTO DAS LARANJEIRA,41049.0,PR
64209010.0,CONS ALBERTO SILVA,86077.0,PI
85803460.0,SANTA FELICIDADE,41135.0,PR
85814275.0,INTERLAGOS,41135.0,PR
85818156.0,CASCAVEL VELHO,41135.0,PR
78150459.0,ASA BELA,67085.0,MT
85856694.0,PANORAMA,41233.0,PR
35501279.0,STA LUZIA,31248.0,MG
76940000.0,SAO CRISTOVAO,69033.0,RO
83215630.0,CJ RES PREF COMINESE,41464.0,PR
85065320.0,MORRO ALTO,41265.0,PR
86803440.0,NH AFONSO A CAMARGO,41041.0,PR
88301030.0,CENTRO,47089.0,SC
94040070.0,SAO JERONIMO,51130.0,RS
94820300.0,VILA AMERICANA,51009.0,RS
97010450.0,NS DO ROSARIO,51275.0,RS
94085070.0,MORADA VALE I,51130.0,RS
24900830.0,CENTRO,21165.0,RJ
88509587.0,CORAL,47101.0,SC
93537060.0,SAO JORGE,51182.0,RS
98801420.0,ROSENTHAL,51281.0,RS
95900078.0,CENTRO,51153.0,RS
93115685.0,SANTOS DUMONT,51241.0,RS
26160130.0,XAVANTES,21037.0,RJ
85819100.0,UNIVERSITARIO,41135.0,PR
83330180.0,JD AMELIA,41486.0,PR
88308575.0,CIDADE NOVA,47089.0,SC
86200000.0,PE RINO NOGAROTTO,41277.0,PR
28943004.0,SAO JOAO,21264.0,RJ
29306736.0,N S APARECIDA,27038.0,ES
94950550.0,PARQUE DA MATRIZ,51046.0,RS
99034297.0,INTEGRACAO,51196.0,RS
97037054.0,NOVA SANTA MARTA,51275.0,RS
58085530.0,CRUZ DAS ARMAS,83000.0,PB
83702600.0,CENTRO,41049.0,PR
85601480.0,ALVORADA,41235.0,PR
24422045.0,GALO BRANCO,21256.0,RJ
24450700.0,MUTONDO,21256.0,RJ
83206192.0,RAIA,41464.0,PR
34001266.0,VL PASSOS,31509.0,MG
94853160.0,APARECIDA,51009.0,RS
88352155.0,SANTA RITA,47031.0,SC
37701098.0,SANTANA,31584.0,MG
37550008.0,CENTRO,31592.0,MG
93525290.0,VILA NOVA,51182.0,RS
98804450.0,KURTZ,51281.0,RS
97050002.0,CENTRO,51275.0,RS
87305090.0,JD LAR PARANA,41122.0,PR
24455000.0,NOVA CIDADE,21256.0,RJ
89804180.0,BELA VISTA,47046.0,SC
37010680.0,VL PINTO,31831.0,MG
88801307.0,CENTRO,47051.0,SC
99709385.0,SAO CRISTOVAO,51102.0,RS
97020690.0,PASSO D AREIA,51275.0,RS
45989242.0,JERUSALEM,71641.0,BA
78035160.0,SANTA IZABEL,67000.0,MT
72906770.0,VL MONTES CLAROS II,62349.0,GO
38600252.0,CENTRO,32556.0,MG
8795375.0,VILA NATAL,11381.0,SP
26525102.0,CENTRO,21187.0,RJ
23830400.0,PARQUE PRIMAVERA,21139.0,RJ
94950070.0,BOM PRINCIPIO,51046.0,RS
34018096.0,ALPHAVILLE LGA INGL,31509.0,MG
95603188.0,SANTA TEREZINHA,51293.0,RS
26545040.0,OLINDA,21187.0,RJ
38600488.0,BELA VISTA,32556.0,MG
94470250.0,VIAMOPOLIS,51317.0,RS
85806030.0,STA CRUZ,41135.0,PR
78300000.0,JARDIM ITALIA,67198.0,MT
76961763.0,PQ FORTALEZA,69003.0,RO
85852060.0,VL BOM JESUS,41233.0,PR
85858370.0,PRQ RES MORUMBI,41233.0,PR
94935160.0,PARQUE BRASILIA,51046.0,RS
26510361.0,OLINDA,21187.0,RJ
99700192.0,CENTRO,51102.0,RS
93135300.0,ARROIO DA MANTEIGA,51241.0,RS
83203030.0,CENTRO HISTORICO,41464.0,PR
37030450.0,VL SAO GERALDO,31831.0,MG
42702040.0,ARACUI,71407.0,BA
73752075.0,SETOR LESTE,62344.0,GO
78552148.0,JD VIOLETAS,67251.0,MT
84504468.0,FOSFORO,41297.0,PR
85817324.0,PERIOLO,41135.0,PR
93546690.0,CANUDOS,51182.0,RS
57045623.0,BARRO DURO,82000.0,AL
23916050.0,MONSUABA,21009.0,RJ
94820612.0,NOVA AMERICANA,51009.0,RS
45604543.0,MONTE CRISTO,71314.0,BA
99040050.0,VL VERA CRUZ,51196.0,RS
45990283.0,BELA VISTA,71641.0,BA
94515430.0,COCAO,51317.0,RS
78132700.0,COHAB PRIMAVERA,67085.0,MT
76908514.0,NOVA BRASILIA,69011.0,RO
27273570.0,SIDERLANDIA,21331.0,RJ
27288120.0,SANTA CRUZ,21331.0,RJ
37555370.0,MONTE AZUL,31592.0,MG
88512067.0,CENTENARIO,47101.0,SC
89160157.0,CENTRO,47159.0,SC
25965190.0,BARRA IMBUI,21303.0,RJ
83505770.0,LOT CHICO MENDES,41015.0,PR
85813050.0,SAO CRISTOVAO,41135.0,PR
78088010.0,TIJUCAL,67000.0,MT
72831040.0,PRQ EST DALVA II,62337.0,GO
75711590.0,LTM JARDIM PARAISO,62044.0,GO
78125230.0,VILA IPASE,67085.0,MT
83514000.0,JD DONA BELIZARIA,41015.0,PR
88307102.0,CARVALHO,47089.0,SC
94050060.0,COHAB A,51130.0,RS
96212140.0,FREDERICO E BUCHOLZ,51223.0,RS
68742015.0,NOVA OLINDA,91030.0,PA
23811703.0,VL IBIRAPITANGA,21139.0,RJ
94965340.0,NOVA CACHOEIRINHA,51046.0,RS
26510410.0,CABRAL,21187.0,RJ
89162572.0,BARRA ITOUPAVA,47159.0,SC
66625097.0,,1501402.0,PA
97060310.0,,4316907.0,RS
40385645.0,,2927408.0,BA
80240240.0,,4106902.0,PR
30110013.0,,3106200.0,MG
71691143.0,,,DF
72887000.0,,5205497.0,GO
20735060.0,,3304557.0,RJ
66087110.0,,1501402.0,PA
91230690.0,,4314902.0,RS
82560435.0,,4106902.0,PR
68902230.0,,1600303.0,AP
86702424.0,,,PR
88308625.0,,4208203.0,SC
31995095.0,,3106200.0,MG
58027733.0,ALTO DO CEU,2507507.0,PB
96075810.0,,4314407.0,RS
80010120.0,,4106902.0,PR
40420550.0,,2927408.0,BA
83314180.0,,4119509.0,PR
96780224.0,,4303509.0,RS
95054350.0,PRES VARGAS,4305108.0,RS
91751270.0,,4314902.0,RS
47850051.0,,2919553.0,BA
99010023.0,,4314100.0,RS
88132600.0,,,SC
71694108.0,,,DF
78048450.0,,5103403.0,MT
25555550.0,,3305109.0,RJ
32372220.0,,3118601.0,MG
36033100.0,,3136702.0,MG
90820180.0,,4314902.0,RS
23016330.0,,3304557.0,RJ
91430380.0,,4314902.0,RS
91710150.0,GLORIA,4314902.0,RS
74650400.0,,5208707.0,GO
69028050.0,,1302603.0,AM
74663040.0,,5208707.0,GO
74481204.0,,5208707.0,GO
73252200.0,,,DF
22451570.0,,3304557.0,RJ
21920055.0,,3304557.0,RJ
74922685.0,,5201405.0,GO
78008110.0,,5103403.0,MT
73010520.0,,,DF
21825430.0,,3304557.0,RJ
37540000.0,,3159605.0,MG
25586010.0,,3301702.0,RJ
72445050.0,,5300108.0,DF
81450285.0,,4106902.0,PR
70377020.0,,5300108.0,DF
23815542.0,,3302007.0,RJ
78158034.0,,5108402.0,MT
91330050.0,TRES FIGUEIRAS,4314902.0,RS
79820120.0,,5003702.0,MS
26265190.0,,3303500.0,RJ
80010030.0,,4106902.0,PR
23870000.0,,3302601.0,RJ
88303320.0,,4208203.0,SC
35500027.0,,3122306.0,MG
59064368.0,,2408102.0,RN
86186125.0,,4103701.0,PR
76820476.0,,1100205.0,RO
26381408.0,,3304144.0,RJ
21745310.0,,3304557.0,RJ
86300000.0,,4106407.0,PR
85864020.0,,4108304.0,PR
95098680.0,,4305108.0,RS
85501034.0,,,PR
21770190.0,,3304557.0,RJ
90570000.0,,4314902.0,RS
39402314.0,,3143302.0,MG
89160172.0,,4214805.0,SC
75071715.0,,5201108.0,GO
97502732.0,,,RS
88085002.0,,4205407.0,SC
,,1302603.0,AM
21380200.0,,3304557.0,RJ
91720080.0,,4314902.0,RS
95800000.0,,,RS
21810061.0,,3304557.0,RJ
48602570.0,,2924009.0,BA
73040110.0,,,DF
95088400.0,,4305108.0,RS
74932240.0,,5201405.0,GO
98700000.0,,4310207.0,RS
92310440.0,,4304606.0,RS
80230000.0,,4106902.0,PR
27213050.0,,3306305.0,RJ
69005110.0,,1302603.0,AM
94935050.0,,4303103.0,RS
83310486.0,,4119509.0,PR
72007750.0,,,DF
74394415.0,,5208707.0,GO
73360404.0,,,DF
78715322.0,,5107602.0,MT
88036400.0,,4205407.0,SC
21042112.0,,3304557.0,RJ
73035070.0,,,DF
30190130.0,,3106200.0,MG
94510452.0,,4323002.0,RS
72305101.0,,,DF
74690160.0,,5208707.0,GO
28941182.0,,3305208.0,RJ
30160048.0,,3106200.0,MG
83215220.0,,4118204.0,PR
81920216.0,,4106902.0,PR
72025170.0,,,DF
40470630.0,,2927408.0,BA
67125230.0,ICUI GUAJARA,1501402.0,PA
45989172.0,,2931350.0,BA
94480430.0,,4323002.0,RS
45988074.0,,2931350.0,BA
74823080.0,,5208707.0,GO
69908754.0,,1200401.0,AC
41205250.0,,2927408.0,BA
71691153.0,,,DF
90870010.0,,4314902.0,RS
41253281.0,,2927408.0,BA
36503250.0,,3169901.0,MG
36502210.0,,3169901.0,MG
60720550.0,,2304400.0,CE
44050192.0,,2910800.0,BA
73401312.0,,,DF
67125130.0,ICUI GUAJARA,1501402.0,PA
36050070.0,,3136702.0,MG
27600000.0,,3306107.0,RJ
83212010.0,,4118204.0,PR
91910251.0,,4314902.0,RS
99500000.0,,4304705.0,RS
91350000.0,,4314902.0,RS
65903320.0,,2105302.0,MA
69029070.0,,1302603.0,AM
23085750.0,,3304557.0,RJ
28928542.0,,3300704.0,RJ
89237415.0,,4209102.0,SC
66630895.0,,1501402.0,PA
21770250.0,,3304557.0,RJ
68900073.0,,1600303.0,AP
86812210.0,,4101408.0,PR
41630700.0,,2927408.0,BA
81020050.0,,4106902.0,PR
29043378.0,,3205309.0,ES
25081110.0,,3301702.0,RJ
74650060.0,,5208707.0,GO
87075827.0,,4115200.0,PR
27250800.0,,3306305.0,RJ
74563220.0,,5208707.0,GO
88705001.0,,4218707.0,SC
99150000.0,,4311809.0,RS
22451047.0,,3304557.0,RJ
25571320.0,,,RJ
80010010.0,,4106902.0,PR
70832040.0,,5300108.0,DF
87030460.0,,4115200.0,PR
58087380.0,,2507507.0,PB
69070780.0,,1302603.0,AM
29023500.0,,3205309.0,ES
77405030.0,,1709500.0,TO
23560150.0,,3304557.0,RJ
81910320.0,,4106902.0,PR
65130000.0,CONJUNTO MAIOBAO,2111300.0,MA
69010120.0,CENTRO,1302603.0,AM
22631030.0,BARRA DA TIJUCA,3304557.0,RJ
49085210.0,JOSE C DE ARAUJO,2800308.0,SE
91170140.0,,4314902.0,RS
25540500.0,,3305109.0,RJ
90245410.0,FARRAPOS,4314902.0,RS
79117552.0,AGUA LIMPA PARK,5002704.0,MS
71695082.0,,5300108.0,DF
94430070.0,,4323002.0,RS
91560561.0,,4314902.0,RS
64074020.0,,2211001.0,PI
91712190.0,,4314902.0,RS
74515050.0,,5208707.0,GO
49075030.0,,2800308.0,SE
26216140.0,,3303500.0,RJ
72916096.0,,5200258.0,GO
72405561.0,,5300108.0,DF
91750210.0,,4314902.0,RS
22775044.0,,3304557.0,RJ
89167580.0,,4214805.0,SC
92441010.0,,4304606.0,RS
29313390.0,CORAMARA,3201209.0,ES
25571320.0,,3305109.0,RJ
28926802.0,,,RJ
96836400.0,,4316808.0,RS
91530010.0,,4314902.0,RS
79118720.0,VILA SAO FRANCISCO,5002704.0,MS
32220350.0,,3106200.0,MG
97032191.0,,4316907.0,RS
93030250.0,,4318705.0,RS
78210351.0,,5102504.0,MT
74473812.0,,5208707.0,GO
88301670.0,,4208203.0,SC
28927503.0,,3300704.0,RJ
22021010.0,,3304557.0,RJ
65081620.0,,2111300.0,MA
81230170.0,,4106902.0,PR
26250060.0,,3303500.0,RJ
72911518.0,,5200258.0,GO
72327005.0,,,DF
72146034.0,,,DF
91340480.0,,4314902.0,RS
23098580.0,,3304557.0,RJ
90020140.0,,4314902.0,RS
73368152.0,,,DF
72911476.0,,5200258.0,GO
75907028.0,,5218805.0,GO
60812555.0,,2304400.0,CE
74040010.0,,5208707.0,GO
71694032.0,,,DF
84600175.0,,4128203.0,PR
86490000.0,,4121901.0,PR
20040916.0,,3304557.0,RJ
74550120.0,,5208707.0,GO
78700170.0,,5107602.0,MT
92130280.0,,4304606.0,RS
65054005.0,,2111300.0,MA
24935520.0,,3302700.0,RJ
75100777.0,,5201108.0,GO
72902364.0,,5219753.0,GO
90650003.0,,4314902.0,RS
23585536.0,,3304557.0,RJ
21825440.0,,3304557.0,RJ
41320670.0,,2927408.0,BA
88040670.0,,4205407.0,SC
87043670.0,JD OASIS,4115200.0,PR
80230110.0,,4106902.0,PR
94040300.0,,4309209.0,RS
86701400.0,,,PR
85863756.0,,4108304.0,PR
91170640.0,,4314902.0,RS
66811130.0,,1501402.0,PA
72900446.0,,5219753.0,GO
40414120.0,,2927408.0,BA
72016190.0,,,DF
81490020.0,,4106902.0,PR
71065310.0,,,DF
92310560.0,,4304606.0,RS
90550150.0,,4314902.0,RS
25570200.0,,,RJ
26140240.0,,3300456.0,RJ
21720580.0,,3304557.0,RJ
74817020.0,,5208707.0,GO
87504050.0,,,PR
81750000.0,,4106902.0,PR
90130051.0,,4314902.0,RS
73358510.0,,,DF
13049006.0,,3509502.0,SP
74823470.0,,5208707.0,GO
25080195.0,,3301702.0,RJ
81220340.0,,4106902.0,PR
91160630.0,,4314902.0,RS
29025220.0,,3205309.0,ES
94834324.0,,4300604.0,RS
22441090.0,,3304557.0,RJ
84032579.0,,4119905.0,PR
72910645.0,,5200258.0,GO
88495000.0,,4205704.0,SC
69077120.0,,1302603.0,AM
36507320.0,,3169901.0,MG
68509094.0,,1504208.0,PA
88708100.0,,4218707.0,SC
21755500.0,,3304557.0,RJ
25555721.0,,3305109.0,RJ
31995060.0,,3106200.0,MG
64045680.0,,2211001.0,PI
67113320.0,,1500800.0,PA
59056400.0,,2408102.0,RN
37200036.0,,,MG
95080170.0,,4305108.0,RS
51111130.0,,2611606.0,PE
82970015.0,,4106902.0,PR
21235280.0,,3304557.0,RJ
68742430.0,,1502400.0,PA
91040000.0,,4314902.0,RS
80010100.0,,4106902.0,PR
37550582.0,,3152501.0,MG
78216596.0,CAVALHADA I,5102504.0,MT
72415415.0,,5300108.0,DF
95112121.0,,4305108.0,RS
94050060.0,,4309209.0,RS
25080040.0,,3301702.0,RJ
83410340.0,,4105805.0,PR
91770300.0,,4314902.0,RS
83090060.0,,4125506.0,PR
72004060.0,,,DF
87120000.0,,4107900.0,PR
36880030.0,,3143906.0,MG
95045280.0,,4305108.0,RS
22250040.0,,3304557.0,RJ
91786299.0,,4314902.0,RS
88350182.0,,4202909.0,SC
91350090.0,,4314902.0,RS
27253600.0,,3306305.0,RJ
24350120.0,,3303302.0,RJ
86187480.0,,4103701.0,PR
29030027.0,,3205309.0,ES
86200000.0,,4109807.0,PR
29156030.0,,3201308.0,ES
74280200.0,,5208707.0,GO
29153640.0,PRESIDENTE MEDICI,3201308.0,ES
83085050.0,,4125506.0,PR
29175278.0,,3205002.0,ES
75105430.0,,5201108.0,GO
24110260.0,,3303302.0,RJ
29310566.0,,3201209.0,ES
21321060.0,,3304557.0,RJ
89202301.0,,4209102.0,SC
26376010.0,,3304144.0,RJ
83320600.0,,4119152.0,PR
91250200.0,,4314902.0,RS
25581010.0,,3305109.0,RJ
60720015.0,,2304400.0,CE
29106700.0,,3205200.0,ES
88308687.0,,4208203.0,SC
72405550.0,,5300108.0,DF
40391348.0,,2927408.0,BA
28950000.0,,3300233.0,RJ
29145680.0,,3201308.0,ES
78210090.0,,5102504.0,MT
25570475.0,,,RJ
72343007.0,,,DF
60765065.0,,2304400.0,CE
80620070.0,,4106902.0,PR
32315140.0,,3106200.0,MG
76804054.0,SAO CRISTOVAO,1100205.0,RO
91150258.0,COSTA E SILVA,4314902.0,RS
78205550.0,,5102504.0,MT
98801029.0,,4317509.0,RS
32013390.0,,3118601.0,MG
4930070.0,,3550308.0,SP
31742335.0,,3106200.0,MG
96081300.0,,4314407.0,RS
25550761.0,,3305109.0,RJ
77410010.0,,1709500.0,TO
75084290.0,,5201108.0,GO
91560485.0,,4314902.0,RS
84062160.0,,4119905.0,PR
72236800.0,,5300108.0,DF
20780340.0,,3304557.0,RJ
22795150.0,,3304557.0,RJ
88032295.0,,4205407.0,SC
25570810.0,,3305109.0,RJ
91170610.0,,4314902.0,RS
95045550.0,,4305108.0,RS
22795570.0,,3304557.0,RJ
75120300.0,,5201108.0,GO
93320060.0,,4313409.0,RS
88032325.0,,4205407.0,SC
22411030.0,,3304557.0,RJ
58025430.0,,2507507.0,PB
22783137.0,,3304557.0,RJ
32071122.0,,3118601.0,MG
94855060.0,,4300604.0,RS
23012006.0,,3304557.0,RJ
24330060.0,,3303302.0,RJ
85858440.0,,4108304.0,PR
40231230.0,,2927408.0,BA
83704290.0,BOQUEIRAO,4101804.0,PR
30270020.0,,3106200.0,MG
45000010.0,,2933307.0,BA
76813758.0,ULISSES GUIMARAES,1100205.0,RO
26310300.0,PONTE PRETA,3304144.0,RJ
69059822.0,SANTA ETELVINA,1302603.0,AM
83070030.0,,4125506.0,PR
72301810.0,SAMAMBAIA SUL,5300108.0,DF
22710076.0,,3304557.0,RJ
68512638.0,,1504208.0,PA
69901061.0,,1200401.0,AC
66075180.0,,1501402.0,PA
29146070.0,,,ES
23087045.0,,3304557.0,RJ
76811003.0,,1100205.0,RO
69921230.0,,1200401.0,AC
73105903.0,,,DF
75701665.0,,5205109.0,GO
58013110.0,,2507507.0,PB
88045660.0,,4205407.0,SC
36010003.0,,3136702.0,MG
25576220.0,,3305109.0,RJ
23860000.0,,3302601.0,RJ
75083550.0,,5201108.0,GO
67030762.0,,1500800.0,PA
95110770.0,,4305108.0,RS
28907014.0,,3300704.0,RJ
72215082.0,,,DF
34000075.0,,3144805.0,MG
26311210.0,,3304144.0,RJ
88025219.0,,4205407.0,SC
28908501.0,,3300704.0,RJ
91130000.0,,4314902.0,RS
41710230.0,,2927408.0,BA
94838250.0,,4300604.0,RS
30160043.0,,3106200.0,MG
30111050.0,,3106200.0,MG
76963860.0,,1100049.0,RO
90880340.0,,4314902.0,RS
49088245.0,,2800308.0,SE
79074050.0,,5002704.0,MS
89046001.0,,4202404.0,SC
65302375.0,,2109908.0,MA
35500009.0,,3122306.0,MG
40250400.0,,2927408.0,BA
90660070.0,,4314902.0,RS
70735080.0,,5300108.0,DF
45055902.0,,2933307.0,BA
35162113.0,,3131307.0,MG
36010012.0,,3136702.0,MG
35900491.0,,3131703.0,MG
78068440.0,,5103403.0,MT
25535202.0,,3305109.0,RJ
74988180.0,,5201405.0,GO
26183100.0,,3300456.0,RJ
29169310.0,,3205002.0,ES
77006044.0,,1721000.0,TO
49097510.0,,2800308.0,SE
40483250.0,,2927408.0,BA
78200000.0,,5102504.0,MT
36884002.0,,3143906.0,MG
91790100.0,,4314902.0,RS
22735155.0,TANQUE,3304557.0,RJ
58432593.0,,2504009.0,PB
74370525.0,,5208707.0,GO
83020220.0,,4125506.0,PR
66110101.0,,1501402.0,PA
75901040.0,,5218805.0,GO
73360611.0,,,DF
23555024.0,,3304557.0,RJ
69915060.0,,1200401.0,AC
91040610.0,,4314902.0,RS
27123020.0,,3300308.0,RJ
51021040.0,,2611606.0,PE
74885180.0,,5208707.0,GO
65058184.0,,2111300.0,MA
29141892.0,,3201308.0,ES
35500005.0,,3122306.0,MG
33930600.0,TONY,3154606.0,MG
25570480.0,,,RJ
72225071.0,,,DF
84025007.0,,4119905.0,PR
24320330.0,,3303302.0,RJ
74915290.0,,5201405.0,GO
72280152.0,,,DF
97700375.0,,,RS
90560004.0,,4314902.0,RS
29103030.0,,3205200.0,ES
27253222.0,,3306305.0,RJ
36010532.0,,3136702.0,MG
95055100.0,,4305108.0,RS
91240080.0,,4314902.0,RS
88505200.0,,4209300.0,SC
90010460.0,,4314902.0,RS
79150000.0,,5005400.0,MS
22795870.0,,3304557.0,RJ
25570060.0,,3305109.0,RJ
25963025.0,,3305802.0,RJ
88301475.0,,4208203.0,SC
74523420.0,,5208707.0,GO
5840030.0,,3550308.0,SP
88520310.0,,4209300.0,SC
93336140.0,,4313409.0,RS
84266050.0,,4127106.0,PR
71693165.0,,,DF
20710020.0,,3304557.0,RJ
41820770.0,,2927408.0,BA
23094140.0,,3304557.0,RJ
26015210.0,,3303500.0,RJ
22250145.0,,3304557.0,RJ
28955560.0,,3300233.0,RJ
66645120.0,,1501402.0,PA
88034353.0,,4205407.0,SC
97030840.0,,4316907.0,RS
22450130.0,,3304557.0,RJ
65903050.0,,2105302.0,MA
72405560.0,,5300108.0,DF
81230230.0,,4106902.0,PR
21775480.0,,3304557.0,RJ
72925000.0,,5200258.0,GO
96836412.0,,4316808.0,RS
48900360.0,,2918407.0,BA
24934400.0,,3302700.0,RJ
80420120.0,,4106902.0,PR
69070430.0,,1302603.0,AM
75650000.0,,5213806.0,GO
67010210.0,,1500800.0,PA
94814280.0,FORMOZA,4300604.0,RS
59067400.0,,2408102.0,RN
26127170.0,,3300456.0,RJ
23820270.0,,3302007.0,RJ
49087050.0,,2800308.0,SE
88806730.0,,4204608.0,SC
32041440.0,,3106200.0,MG
31842260.0,TUPI A,3106200.0,MG
63500098.0,CENTRO,2305506.0,CE
72885134.0,,5205497.0,GO
68905627.0,,1600303.0,AP
66625660.0,,1501402.0,PA
74921305.0,,5201405.0,GO
90250030.0,,4314902.0,RS
21735350.0,,3304557.0,RJ
72915463.0,,5200258.0,GO
40717450.0,,2927408.0,BA
73105904.0,,,DF
83025572.0,,4125506.0,PR
97541470.0,,4300406.0,RS
41100800.0,,2927408.0,BA
26321028.0,,3304144.0,RJ
83304080.0,,4119509.0,PR
71693052.0,,,DF
20780200.0,,3304557.0,RJ
22411072.0,,3304557.0,RJ
94010031.0,,4309209.0,RS
90880390.0,,4314902.0,RS
65045871.0,,2111300.0,MA
74943300.0,,5201405.0,GO
24451400.0,,3304904.0,RJ
35501261.0,,3122306.0,MG
27197000.0,,3303955.0,RJ
71731151.0,,,DF
69059557.0,,1302603.0,AM
81250040.0,,4106902.0,PR
92320000.0,,4304606.0,RS
91240090.0,,4314902.0,RS
88036003.0,,4205407.0,SC
92201020.0,,4304606.0,RS
86020420.0,,4113700.0,PR
91170200.0,,4314902.0,RS
72243000.0,,,DF
22080060.0,,3304557.0,RJ
83706305.0,,4101804.0,PR
74483160.0,,5208707.0,GO
31742512.0,JD FELICIDADE,3106200.0,MG
28080550.0,,3301009.0,RJ
36016210.0,,3136702.0,MG
22471004.0,,3304557.0,RJ
83507130.0,,4100400.0,PR
23075580.0,,3304557.0,RJ
69915270.0,,1200401.0,AC
84062262.0,,4119905.0,PR
72115700.0,,,DF
21770430.0,,3304557.0,RJ
83402690.0,,4105805.0,PR
91751290.0,,4314902.0,RS
25535190.0,,3305109.0,RJ
94035180.0,,4309209.0,RS
88355373.0,,4202909.0,SC
92330270.0,,4304606.0,RS
72270502.0,SHSN,5300108.0,DF
22765820.0,,3304557.0,RJ
74850230.0,,5208707.0,GO
26120230.0,,3300456.0,RJ
83702130.0,,4101804.0,PR
